BARCODE,ITEM,EXPIRE DATE,ITEM TYPE,BRAND,SALES GROUP,SUPPLIER,COST,SELL PRICE,EFFECTIVE DATE,AVAILABLE,ON HAND
4800016012358,Prem Classic 12x2g,,,Great Taste,Wholesale,Pedscor,0,0,2023-10-30,0,0
,Choco Coffee 10+1 50g,,,Great Taste,Wholesale,Pedscor,0,0,2023-10-30,0,0
4800016022258,Choco Coffee 5x50g,,,Great Taste,Wholesale,Pedscor,0,0,2023-10-30,0,0
4800040111102,Instnt Coffee Jar 50g,,,Cafe Puro,Wholesale,Comfoods,0,0,2023-10-30,0,0
8998866808774,Brown Delight 5x25g,,,Top,Wholesale,Pentagon,0,0,2023-10-30,0,0
4800361375146,Decaf 20g,,,Nescafe,Wholesale,MTC,0,0,2023-10-30,0,0
4800361393645,Classic 46g,,,Nescafe,Wholesale,MTC,0,0,2023-10-30,0,0
4800361422918,Classic 10g,,,Nescafe,Wholesale,MTC,0,0,2023-10-30,0,0
4800361339186,Classic 23g,,,Nescafe,Wholesale,MTC,0,0,2023-10-30,0,0
4800040112048,Instnt Coffee 50g,,,Cafe Puro,Wholesale,Comfoods,0,0,2023-10-30,0,0
4800040112062,Instnt Coffee 25g,,,Cafe Puro,Wholesale,Comfoods,0,0,2023-10-30,0,0
4800016012273,Prem Classic 50g,,,Great Taste,Wholesale,Pedscor,0,0,2023-10-30,0,0
4800016012266,Prem Classic 25g,,,Great Taste,Wholesale,Pedscor,0,0,2023-10-30,0,0
4800016012280,Prem Classic 100g,,,Great Taste,Wholesale,Pedscor,0,0,2023-10-30,0,0
4800010009767,Granules 25g,,,Great Taste,Wholesale,Pedscor,0,0,2023-10-30,0,0
4800010012033,Granules 50g,,,Great Taste,Wholesale,Pedscor,0,0,2023-10-30,0,0
4800010012019,Granules 100g,,,Great Taste,Wholesale,Pedscor,0,0,2023-10-30,0,0
4800575144712,Fruitti Yo Strwbry 6x80ml,,,Alaska,Wholesale,Alaska,0,0,2023-10-30,0,0
4800575144729,Fruitti Yo Apple 6x80ml,,,Alaska,Wholesale,Alaska,0,0,2023-10-30,0,0
8997035600027,Ion Supply Drink 500ml,,,Pocari Sweat,Wholesale,Alaska,0,0,2023-10-30,0,0
8997035600010,Ion Supply Drink 350ml,,,Pocari Sweat,Wholesale,Alaska,0,0,2023-10-30,0,0
4803925033551,Energy Drink 6x290ml,,,Sting,Wholesale,JT in Tandem,0,0,2023-10-30,0,0
4801981118519,Softdrink 6x250ml,,,Royal,Wholesale,Drinkerf,0,0,2023-10-30,0,0
4801981118601,Softdrinks 6x290ml,,,Sprite,Wholesale,Drinkerf,0,0,2023-10-30,0,0
4801981118502,Softdrinks 6x290ml,,,Coca Cola,Wholesale,Drinkerf,0,0,2023-10-30,0,0
,Dalandan GT 6x230ml,,,C2,Wholesale,Pedscor,0,0,2023-10-30,0,0
,Apple GT 6x230ml,,,C2,Wholesale,Pedscor,0,0,2023-10-30,0,0
4803925130328,Softdrink 6x290ml,,,Mountain Dew,Wholesale,JT in Tandem,0,0,2023-10-30,0,0
4800014147083,PDDW 350ml,,,Absolute,Wholesale,AB,0,0,2023-10-30,0,0
4800014144082,PDDW 500ml,,,Absolute,Wholesale,AB,0,0,2023-10-30,0,0
4800014145089,PDDW 1000ml,,,Absolute,Wholesale,AB,0,0,2023-10-30,0,0
4800049720114,Drinking Water 500ml,,,Nature's Spring,Wholesale,NS,0,0,2023-10-30,0,0
4800049720107,Drinking Water 350ml,,,Nature's Spring,Wholesale,NS,0,0,2023-10-30,0,0
4801981119981,Purified Water 1L,,,Wilkins ,Wholesale,Drinkerf,0,0,2023-10-30,0,0
4809015648254,Calamansi 6x250ml,,,C Fresh ,Wholesale,,0,0,2023-10-30,0,0
4800016052040,Apple GT 6x355ml,,,C2,Wholesale,Pedscor,0,0,2023-10-30,0,0
4800361388313,Choco Drink 6x180ml,,,Chuckie,Wholesale,MTC,0,0,2023-10-30,0,0
4800361331500,Sterilized 6x200ml,,,Bear Brand,Wholesale,MTC,0,0,2023-10-30,0,0
4800014700004,PDDW 6000ml,,,Absolute ,Wholesale,AB,0,0,2023-10-30,0,0
8850389100691,Strawberry 320ml,,,Mogu Mogu,Wholesale,New Staple,0,0,2023-10-30,0,0
8850389100769,Mango 320ml,,,Mogu Mogu,Wholesale,New Staple,0,0,2023-10-30,0,0
8850389106273,Coconut 320ml,,,Mogu Mogu,Wholesale,New Staple,0,0,2023-10-30,0,0
8850389100684,Lychee 320ml,,,Mogu Mogu,Wholesale,New Staple,0,0,2023-10-30,0,0
8850389100677,Orange 320ml,,,Mogu Mogu,Wholesale,New Staple,0,0,2023-10-30,0,0
8410162100258,Light 1.75L,,,Fundador ,Wholesale,Emperador,0,0,2023-10-30,0,0
8410162100234,Light 1L,,,Fundador ,Wholesale,Emperador,0,0,2023-10-30,0,0
8410162100296,Light 750ml,,,Fundador ,Wholesale,Emperador,0,0,2023-10-30,0,0
8410028900091,Light 1L,,,Alfonso,Wholesale,Alaska,0,0,2023-10-30,0,0
8410028900077,Light 750ml,,,Alfonso,Wholesale,Alaska,0,0,2023-10-30,0,0
4800142116111,Vodka 330ml,,,Smirnoff,Wholesale,Emperador,0,0,2023-10-30,0,0
4800142122013,Lime Juice 350ml,,,Club Mix,Wholesale,Emperador,0,0,2023-10-30,0,0
4800142123065,Grapefruit 360ml,,,So Nice,Wholesale,Emperador,0,0,2023-10-30,0,0
4800142123010,Green Grape 360ml,,,So Nice,Wholesale,Emperador,0,0,2023-10-30,0,0
8801048921102,Green Grape 360ml,,,Jinro,Wholesale,Alaska,0,0,2023-10-30,0,0
8801048178018,Strawberry 360ml,,,Jinro,Wholesale,Alaska,0,0,2023-10-30,0,0
4800142113615,Pink Grapefruit 700ml,,,Bar,Wholesale,Emperador,0,0,2023-10-30,0,0
4800142113622,Green Grapefruit 700ml,,,Bar,Wholesale,Emperador,0,0,2023-10-30,0,0
,Anisado 350ml,,,Lagota,Wholesale,,0,0,2023-10-30,0,0
,Chinese Wine 350ml,,,Ursus,Wholesale,,0,0,2023-10-30,0,0
4800142118269,Double Light 375ml,,,Emperador,Wholesale,Emperador,0,0,2023-10-30,0,0
4800142118290,Double Light 1L,,,Emperador,Wholesale,Emperador,0,0,2023-10-30,0,0
4800142118283,Double Light 750ml,,,Emperador,Wholesale,Emperador,0,0,2023-10-30,0,0
4800142118726,Coffee 600ml,,,Emperador,Wholesale,Emperador,0,0,2023-10-30,0,0
4800142118733,Coffee 750ml,,,Emperador,Wholesale,Emperador,0,0,2023-10-30,0,0
4800142110089,Light 750ml,,,Emperador,Wholesale,Emperador,0,0,2023-10-30,0,0
4800142110102,Light 1L,,,Emperador,Wholesale,Emperador,0,0,2023-10-30,0,0
4800142110072,Light 500ml,,,Emperador,Wholesale,Emperador,0,0,2023-10-30,0,0
4800142110164,Light 350ml,,,Emperador,Wholesale,Emperador,0,0,2023-10-30,0,0
4800130728128,Mojito 700ml,,,GSM Blue,Wholesale,Partido,0,0,2023-10-30,0,0
7275726817000,Gin 1000ml,,,GSM,Wholesale,Partido,0,0,2023-10-30,0,0
4800130100016,Gin 700ml,,,GSM,Wholesale,Partido,0,0,2023-10-30,0,0
4800130100030,Gin 350ml,,,GSM,Wholesale,Partido,0,0,2023-10-30,0,0
4800130100023,Gin 350ml,,,GSM,Wholesale,Partido,0,0,2023-10-30,0,0
4800024570758,Gravy Mix 12x30g,,,Del Monte,Wholesale,New Staple,0,0,2023-10-30,0,0
4800888607959,Shrimp Cube 12x10g,,,Knorr,Wholesale,Montana,0,0,2023-10-30,0,0
4800888602718,Chicken Cube 12x10g,,,Knorr,Wholesale,Montana,0,0,2023-10-30,0,0
4800888602725,Pork Cube 12x10g,,,Knorr,Wholesale,Montana,0,0,2023-10-30,0,0
4800888603692,Sinigang OG 12x11g,,,Knorr,Wholesale,Montana,0,0,2023-10-30,0,0
4800888607126,Real 12x27ml,,,Lady's Choice,Wholesale,Montana,0,0,2023-10-30,0,0
4800888607096,Bacon 12x27ml,,,Lady's Choice,Wholesale,Montana,0,0,2023-10-30,0,0
4800888607119,Chicken 12x27ml,,,Lady's Choice,Wholesale,Montana,0,0,2023-10-30,0,0
7622210958716,Pimiento 12x24g,,,Cheez Whiz,Wholesale,New Staple,0,0,2023-10-30,0,0
4805358279155,Sweet Blend 12x30g,,,Star,Wholesale,Alindogan,0,0,2023-10-30,0,0
7622300858599,Calamansi 12x19g,,,Tang,Wholesale,New Staple,0,0,2023-10-30,0,0
7622300601768,Pineapple 12x19g,,,Tang,Wholesale,New Staple,0,0,2023-10-30,0,0
7622300638078,Strawberry 12x20g,,,Tang,Wholesale,New Staple,0,0,2023-10-30,0,0
7622300858575,Dalandan 12x19g,,,Tang,Wholesale,New Staple,0,0,2023-10-30,0,0
7622300637996,Grape 12x19g,,,Tang,Wholesale,New Staple,0,0,2023-10-30,0,0
7622300601782,Mango 12x20g,,,Tang,Wholesale,New Staple,0,0,2023-10-30,0,0
4800361382083,Apple 12x20g,,,Nestea,Wholesale,MTC,0,0,2023-10-30,0,0
4800361379557,Lemon 12x20g,,,Nestea,Wholesale,MTC,0,0,2023-10-30,0,0
4808680652146,Sinigang Gabi 12x22g,,,Knorr,Wholesale,Montana,0,0,2023-10-30,0,0
4805358245150,Classic 12x30g,,,Star,Wholesale,Alindogan,0,0,2023-10-30,0,0
4806508600034,Noodles 12x120g,,,Good Luck,Wholesale,TH,0,0,2023-10-30,0,0
4800016562181,Sakto Kalamansi 12x70g,,,Payless,Wholesale,Pedscor,0,0,2023-10-30,0,0
4800016562198,Sakto Xtra Hot 12x70g,,,Payless,Wholesale,Pedscor,0,0,2023-10-30,0,0
4800016556517,XBig Chilimansi 12x125g,,,Payless,Wholesale,Pedscor,0,0,2023-10-30,0,0
4800016561436,XBig S&S 12x125g,,,Payless,Wholesale,Pedscor,0,0,2023-10-30,0,0
4800016556807,XBig Xtra Hot 12x125g,,,Payless,Wholesale,Pedscor,0,0,2023-10-30,0,0
4807770273698,PC Chilimansi 12x80g,,,Lucky Me,Wholesale,Stretch,0,0,2023-10-30,0,0
4807770274305,PC EHC 12x75g,,,Lucky Me,Wholesale,Stretch,0,0,2023-10-30,0,0
4807770273711,PC S&S 12x80g,,,Lucky Me,Wholesale,Stretch,0,0,2023-10-30,0,0
4807770273674,PC Kalamansi 12x80g,,,Lucky Me,Wholesale,Stretch,0,0,2023-10-30,0,0
4807770273704,PC OG 12x80g,,,Lucky Me,Wholesale,Stretch,0,0,2023-10-30,0,0
4800016555985,XBig Kalamansi 12x125g,,,Payless,Wholesale,Pedscor,0,0,2023-10-30,0,0
4807770272097,Noodles SLB 12x50g,,,Lucky Me,Wholesale,Stretch,0,0,2023-10-30,0,0
4807770270017,Noodles BNB 12x55g,,,Lucky Me,Wholesale,Stretch,0,0,2023-10-30,0,0
4807770270024,Noodles CNC12x 55g,,,Lucky Me,Wholesale,Stretch,0,0,2023-10-30,0,0
4800016551574,NR Chicken 12x55g,,,Nissin,Wholesale,Pedscor,0,0,2023-10-30,0,0
4800016551598,NR Seafood 12x55g,,,Nissin,Wholesale,Pedscor,0,0,2023-10-30,0,0
4800016551581,NR Beef 12x55g,,,Nissin,Wholesale,Pedscor,0,0,2023-10-30,0,0
4800016561429,NR Creamy Seafood 12x63g,,,Nissin,Wholesale,Pedscor,0,0,2023-10-30,0,0
6902482001022,Kings 12x1.59oz,,,Vrmcli,Wholesale,,0,0,2023-10-30,0,0
4800016551857,CN SS 12x40g,,,Nissin,Wholesale,Pedscor,0,0,2023-10-30,0,0
4800016560927,CN SHB 12x45g,,,Nissin,Wholesale,Pedscor,0,0,2023-10-30,0,0
4800016557217,CN SCF 12x30g,,,Nissin,Wholesale,Pedscor,0,0,2023-10-30,0,0
4800016552106,CN Beef 12x40g,,,Nissin,Wholesale,Pedscor,0,0,2023-10-30,0,0
4800016552137,CN Batchoy 12x40g,,,Nissin,Wholesale,Pedscor,0,0,2023-10-30,0,0
4800016552274,CN Bulalo 12x40g,,,Nissin,Wholesale,Pedscor,0,0,2023-10-30,0,0
4800016552113,CN Seafood 12x40g,,,Nissin,Wholesale,Pedscor,0,0,2023-10-30,0,0
4800016552120,CN Chicken 12x40g,,,Nissin,Wholesale,Pedscor,0,0,2023-10-30,0,0
4800361410816,Pwdrd Milk 8x33g,,,Bear Brand,Wholesale,MTC,0,0,2023-10-30,0,0
748485401492,Pwdrd Milk 8x33g,,,Birch Tree,Wholesale,MTC,0,0,2023-10-30,0,0
748485401621,Choco Pwdrd Milk 8x29g,,,Birch Tree,Wholesale,MTC,0,0,2023-10-30,0,0
4800361393645,Classic 6x46g,,,Nescafe,Wholesale,MTC,0,0,2023-10-30,0,0
4800361339186,Classic 6x23g,,,Nescafe,Wholesale,MTC,0,0,2023-10-30,0,0
4800040112048,Instnt Coffee 6x50g,,,Cafe Puro,Wholesale,MTC,0,0,2023-10-30,0,0
4800040112062,Instnt Coffee 6x25g,,,Cafe Puro,Wholesale,MTC,0,0,2023-10-30,0,0
4800016012273,Prem Classic 6x50g,,,Great Taste,Wholesale,MTC,0,0,2023-10-30,0,0
4800016012266,Prem Classic 6x25g,,,Great Taste,Wholesale,MTC,0,0,2023-10-30,0,0
4800016012280,Prem Classic 6x100g,,,Great Taste,Wholesale,MTC,0,0,2023-10-30,0,0
4800010009767,Granules 6x25g,,,Great Taste,Wholesale,MTC,0,0,2023-10-30,0,0
4800010012033,Granules 6x50g,,,Great Taste,Wholesale,MTC,0,0,2023-10-30,0,0
4800010012019,Granules 6x100g,,,Great Taste,Wholesale,MTC,0,0,2023-10-30,0,0
4800014147083,PDDW 6x350ml,,,Absolute,Wholesale,MTC,0,0,2023-10-30,0,0
4800014144082,PDDW 6x500ml,,,Absolute,Wholesale,MTC,0,0,2023-10-30,0,0
4800014145089,PDDW 6x1000ml,,,Absolute,Wholesale,MTC,0,0,2023-10-30,0,0
4800049720114,Drinking Water 6x500ml,,,Nature's Spring,Wholesale,MTC,0,0,2023-10-30,0,0
4800049720107,Drinking Water 6x350ml,,,Nature's Spring,Wholesale,MTC,0,0,2023-10-30,0,0
4801981119981,Purified Water 6x1L,,,Wilkins ,Wholesale,MTC,0,0,2023-10-30,0,0
8410162100234,Light 6x1L,,,Fundador ,Wholesale,MTC,0,0,2023-10-30,0,0
8410162100296,Light 6x750ml,,,Fundador ,Wholesale,MTC,0,0,2023-10-30,0,0
8410028900091,Light 6x1L,,,Alfonso,Wholesale,MTC,0,0,2023-10-30,0,0
8410028900077,Light 6x750ml,,,Alfonso,Wholesale,MTC,0,0,2023-10-30,0,0
4800142116111,Vodka 6x330ml,,,Smirnoff,Wholesale,MTC,0,0,2023-10-30,0,0
4800142122013,Lime Juice 6x350ml,,,Club Mix,Wholesale,MTC,0,0,2023-10-30,0,0
4800142123065,Grapefruit 6x360ml,,,So Nice,Wholesale,MTC,0,0,2023-10-30,0,0
4800142123010,Green Grape 6x360ml,,,So Nice,Wholesale,MTC,0,0,2023-10-30,0,0
8801048921102,Green Grape 6x360ml,,,Jinro,Wholesale,MTC,0,0,2023-10-30,0,0
8801048178018,Strawberry 6x360ml,,,Jinro,Wholesale,MTC,0,0,2023-10-30,0,0
4800142113615,Pink Grapefruit 6x700ml,,,Bar,Wholesale,MTC,0,0,2023-10-30,0,0
4800142113622,Green Grapefruit 6x700ml,,,Bar,Wholesale,MTC,0,0,2023-10-30,0,0
,Anisado 6x350ml,,,Lagota,Wholesale,MTC,0,0,2023-10-30,0,0
,Chinese Wine 6x350ml,,,Ursus,Wholesale,MTC,0,0,2023-10-30,0,0
4800142118269,Double Light 6x375ml,,,Emperador,Wholesale,MTC,0,0,2023-10-30,0,0
4800142118290,Double Light 6x1L,,,Emperador,Wholesale,MTC,0,0,2023-10-30,0,0
4800142118283,Double Light 6x750ml,,,Emperador,Wholesale,MTC,0,0,2023-10-30,0,0
4800142118726,Coffee 6x600ml,,,Emperador,Wholesale,MTC,0,0,2023-10-30,0,0
4800142118733,Coffee 6x750ml,,,Emperador,Wholesale,MTC,0,0,2023-10-30,0,0
4800142110089,Light 6x750ml,,,Emperador,Wholesale,MTC,0,0,2023-10-30,0,0
4800142110102,Light 6x1L,,,Emperador,Wholesale,MTC,0,0,2023-10-30,0,0
4800142110072,Light 6x500ml,,,Emperador,Wholesale,MTC,0,0,2023-10-30,0,0
4800142110164,Light 6x350ml,,,Emperador,Wholesale,MTC,0,0,2023-10-30,0,0
4800130728128,Mojito 6x700ml,,,GSM Blue,Wholesale,MTC,0,0,2023-10-30,0,0
7275726817000,Gin 6x1000ml,,,GSM,Wholesale,MTC,0,0,2023-10-30,0,0
4800130100016,Gin 6x700ml,,,GSM,Wholesale,MTC,0,0,2023-10-30,0,0
4800130100030,Gin 6x350ml,,,GSM,Wholesale,MTC,0,0,2023-10-30,0,0
4800130100023,Gin 6x350ml,,,GSM,Wholesale,MTC,0,0,2023-10-30,0,0
4806011812047,Golden Bihon 12x500g,,,Super Q,Wholesale,MTC,0,0,2023-10-30,0,0
4806500670073,3Q Bihon 12xx454g,,,Komeya,Wholesale,MTC,0,0,2023-10-30,0,0
4806014092835,Bread Crumbs 12x80g,,,Good Life,Wholesale,MTC,0,0,2023-10-30,0,0
4806014001196,Bread Crumbs 12x230g,,,Good Life,Wholesale,MTC,0,0,2023-10-30,0,0
4809013483215,Canton Noodles 12x250g,,,Mariposa,Wholesale,MTC,0,0,2023-10-30,0,0
4809013483222,Canton Noodles 12x500g,,,Mariposa,Wholesale,MTC,0,0,2023-10-30,0,0
4800024575425,Tomato Sauce FS 12x200g,,,Del Monte,Wholesale,MTC,0,0,2023-10-30,0,0
4800024575432,Tomato Sauce FS 12x250g,,,Del Monte,Wholesale,MTC,0,0,2023-10-30,0,0
4800024575449,Tomato Sauce FS 12x900g,,,Del Monte,Wholesale,MTC,0,0,2023-10-30,0,0
4800024575395,Tomato Sauce FS 12x90g,,,Del Monte,Wholesale,MTC,0,0,2023-10-30,0,0
4800024579997,Spag Sauce SS 12x500g,,,Del Monte,Wholesale,MTC,0,0,2023-10-30,0,0
4800024573544,Spag Sauce SS 12x900g,,,Del Monte,Wholesale,MTC,0,0,2023-10-30,0,0
4800024555779,Spag Sauce SS 12x250g,,,Del Monte,Wholesale,MTC,0,0,2023-10-30,0,0
4800024556899,Tomato Paste 12x150g,,,Del Monte,Wholesale,MTC,0,0,2023-10-30,0,0
4800024561015,Tomato Paste 12x70g,,,Del Monte,Wholesale,MTC,0,0,2023-10-30,0,0
14285003892,Spag Sauce SFS 12x500g,,,UFC,Wholesale,MTC,0,0,2023-10-30,0,0
14285001935,Spag Sauce SFS 12x1kg,,,UFC,Wholesale,MTC,0,0,2023-10-30,0,0
4800024555489,Tomato Sauce OG 12x115g,,,Del Monte,Wholesale,MTC,0,0,2023-10-30,0,0
4800024570611,Pineapple Tidbits 12x115g,,,Del Monte,Wholesale,MTC,0,0,2023-10-30,0,0
4806014097007,Tomato Paste 12x150g,,,Jolly,Wholesale,MTC,0,0,2023-10-30,0,0
4806014099766,Tomato Paste 12x70g,,,Jolly,Wholesale,MTC,0,0,2023-10-30,0,0
4800068021216,Raisins 12x45g,,,Mother's Best,Wholesale,MTC,0,0,2023-10-30,0,0
4804888804233,Oyster Sauce 12x156g,,,Mama Sita's,Wholesale,MTC,0,0,2023-10-30,0,0
4801668603642,Oyster Sauce 12x170g,,,Datu Puti,Wholesale,MTC,0,0,2023-10-30,0,0
4800361331500,Sterilized 12x200ml,,,Bear Brand,Wholesale,MTC,0,0,2023-10-30,0,0
4806525940199,Glutinous Rice Flour 12x500g,,,Kings,Wholesale,MTC,0,0,2023-10-30,0,0
8850340100173,Finest Rice Flour 12x500g,,,Kings,Wholesale,MTC,0,0,2023-10-30,0,0
4806533700006,Cheese Powder 12x200g,,,Cheesemiss,Wholesale,MTC,0,0,2023-10-30,0,0
4806533700075,Cheese Powder 12x30g,,,Cheesemiss,Wholesale,MTC,0,0,2023-10-30,0,0
4805358373471,Quezo 12x430g,,,Magnolia,Wholesale,MTC,0,0,2023-10-30,0,0
4808647020094,Cheese 12x160g,,,Eden ,Wholesale,MTC,0,0,2023-10-30,0,0
4805358373037,Quezo 12x160g,,,Magnolia,Wholesale,MTC,0,0,2023-10-30,0,0
,Cheese 12x45g,,,Eden,Wholesale,MTC,0,0,2023-10-30,0,0
4806516783859,Mayolite 12x250g,,,Snow White,Wholesale,MTC,0,0,2023-10-30,0,0
4800888216564,Mayonaise 12x220ml,,,Best Foods ,Wholesale,MTC,0,0,2023-10-30,0,0
4800888602268,Real Mayo 12x220ml,,,Lady's Choice,Wholesale,MTC,0,0,2023-10-30,0,0
4800888602305,Real Mayo 12x470ml,,,Lady's Choice,Wholesale,MTC,0,0,2023-10-30,0,0
7622300501525,Original 12x60g,,,Cheez Whiz,Wholesale,MTC,0,0,2023-10-30,0,0
7622210074980,Original 12x200g,,,Cheez Whiz,Wholesale,MTC,0,0,2023-10-30,0,0
7622300501549,Original 12x105g,,,Cheez Whiz,Wholesale,MTC,0,0,2023-10-30,0,0
4800361394093,Sterilized 12x140ml,,,Nestle,Wholesale,MTC,0,0,2023-10-30,0,0
4808680021430,Real Mayo 12x220ml,,,Lady's Choice,Wholesale,MTC,0,0,2023-10-30,0,0
4808680022314,Bacon 12x220ml,,,Lady's Choice,Wholesale,MTC,0,0,2023-10-30,0,0
4808680020877,Sandwich 12x220ml,,,Lady's Choice,Wholesale,MTC,0,0,2023-10-30,0,0
4808680022031,Chicken 12x220ml,,,Lady's Choice,Wholesale,MTC,0,0,2023-10-30,0,0
4808680022178,Ham 12x220ml,,,Lady's Choice,Wholesale,MTC,0,0,2023-10-30,0,0
4808647010057,Pimiento 12x210g,,,Cheez Whiz,Wholesale,MTC,0,0,2023-10-30,0,0
4808647010026,Original 12x210g,,,Cheez Whiz,Wholesale,MTC,0,0,2023-10-30,0,0
,Pineapple Juice Fiber 12x220ml,,,Del Monte,Wholesale,MTC,0,0,2023-10-30,0,0
,Pineapple Juice HS 12x220ml,,,Del Monte,Wholesale,MTC,0,0,2023-10-30,0,0
,Pineapple Juice ACE 12x220ml,,,Del Monte,Wholesale,MTC,0,0,2023-10-30,0,0
14285002789,Ketchup 12x100g,,,UFC,Wholesale,MTC,0,0,2023-10-30,0,0
14285003656,Ketchup 12x200g,,,UFC,Wholesale,MTC,0,0,2023-10-30,0,0
4800344004964,Vinegar 12x100ml,,,Silver Swan,Wholesale,MTC,0,0,2023-10-30,0,0
4800344004940,Vinegar 12x200ml,,,Silver Swan,Wholesale,MTC,0,0,2023-10-30,0,0
4800344001963,Soy Sauce 12x100ml,,,Silver Swan,Wholesale,MTC,0,0,2023-10-30,0,0
4800344001949,Soy Sauce 12x200ml,,,Silver Swan,Wholesale,MTC,0,0,2023-10-30,0,0
,Vinegar 12x200ml,,,Datu Puti,Wholesale,MTC,0,0,2023-10-30,0,0
,Vinegar 12x100ml,,,Datu Puti,Wholesale,MTC,0,0,2023-10-30,0,0
,Soy Sauce 12x100ml,,,Datu Puti,Wholesale,MTC,0,0,2023-10-30,0,0
,Soy Sauce 12x200ml,,,Datu Puti,Wholesale,MTC,0,0,2023-10-30,0,0
4806501953106,Vinegar 12x200ml,,,Rose,Wholesale,MTC,0,0,2023-10-30,0,0
4806501953199,Vinegar 12x100ml,,,Rose,Wholesale,MTC,0,0,2023-10-30,0,0
4801668600641,Siga 12x100g,,,Mang Tomas,Wholesale,MTC,0,0,2023-10-30,0,0
4801668606117,Siga 12x80g,,,Mang Tomas,Wholesale,MTC,0,0,2023-10-30,0,0
4806030204755,Patis 12x150ml,,,Tentay,Wholesale,MTC,0,0,2023-10-30,0,0
4806030202454,Salted Black Beans 12x100g,,,Jolly,Wholesale,MTC,0,0,2023-10-30,0,0
4801668600733,Vinegar Sakto 12x60ml,,,Datu Puti,Wholesale,MTC,0,0,2023-10-30,0,0
4801668600726,Soy Sauce Sakto 12x60ml,,,Datu Puti,Wholesale,MTC,0,0,2023-10-30,0,0
4801668604458,Pares Pck 12x60ml,,,Datu Puti,Wholesale,MTC,0,0,2023-10-30,0,0
4800361410816,Pwdrd Milk 12x33g,,,Bear Brand,Wholesale,MTC,0,0,2023-10-30,0,0
4800361397605,Pwdrd Milk 12x90g,,,Bear Brand,Wholesale,MTC,0,0,2023-10-30,0,0
4800361381086,Pwdrd Milk 12x135g,,,Bear Brand,Wholesale,MTC,0,0,2023-10-30,0,0
4800361379397,Pwdrd Milk Adlt 12x180g,,,Bear Brand,Wholesale,MTC,0,0,2023-10-30,0,0
4800361413480,Pwdrd Choco 12x24g,,,Milo,Wholesale,MTC,0,0,2023-10-30,0,0
4800361415293,Pwdrd Choco 12x48g,,,Milo,Wholesale,MTC,0,0,2023-10-30,0,0
4800361393096,C White 10x25.5g,,,Nescafe,Wholesale,MTC,0,0,2023-10-30,0,0
4800361403764,Original 10x26g,,,Nescafe,Wholesale,MTC,0,0,2023-10-30,0,0
4800361363129,Classic 12x135g,,,Nestogen,Wholesale,MTC,0,0,2023-10-30,0,0
8996001414309,Blanca 10x30g,,,Kopiko,Wholesale,MTC,0,0,2023-10-30,0,0
4800016021039,White 10x30g,,,Great Taste,Wholesale,MTC,0,0,2023-10-30,0,0
4800016014499,Coffee Crmr 12x60g,,,Cream All,Wholesale,MTC,0,0,2023-10-30,0,0
8996001603444,Champion 10x60g,,,Energen,Wholesale,MTC,0,0,2023-10-30,0,0
8996001440049,Choco 10x40g,,,Energen,Wholesale,MTC,0,0,2023-10-30,0,0
8996001440124,Vanilla 10x40g,,,Energen,Wholesale,MTC,0,0,2023-10-30,0,0
4800575144583,Pwdrd Milk 12x150g,,,Alaska,Wholesale,MTC,0,0,2023-10-30,0,0
4800575142633,Pwdrd Milk 12x33g,,,Alaska,Wholesale,MTC,0,0,2023-10-30,0,0
748485401492,Pwdrd Milk 12x33g,,,Birch Tree,Wholesale,MTC,0,0,2023-10-30,0,0
748485401621,Choco Pwdrd Milk 12x29g,,,Birch Tree,Wholesale,MTC,0,0,2023-10-30,0,0
4800016024467,Coffee Cream-O 10x56g,,,Great Taste,Wholesale,MTC,0,0,2023-10-30,0,0
4800016091278,Choco Milk 10x20g,,,Swiss Miss,Wholesale,MTC,0,0,2023-10-30,0,0
4800575425019,Coffee Crmr 12x80g,,,Krem Top,Wholesale,MTC,0,0,2023-10-30,0,0
4800361420730,Coffee Crmr 12x80g,,,Coffee Mate,Wholesale,MTC,0,0,2023-10-30,0,0
8998666002792,Caramelo 10x50g,,,Kopiko,Wholesale,MTC,0,0,2023-10-30,0,0
8998666001702,Black 3in1 10x28g,,,Kopiko,Wholesale,MTC,0,0,2023-10-30,0,0
8998666001726,Blanca 10x58g,,,Kopiko,Wholesale,MTC,0,0,2023-10-30,0,0
8998666001467,Original Twin 10x2x18g,,,Double Cups,Wholesale,MTC,0,0,2023-10-30,0,0
8998866807265,Coffee WNC 10x30g,,,Top,Wholesale,MTC,0,0,2023-10-30,0,0
8998666002983,Cafè Mocha 10x51g,,,Kopiko,Wholesale,MTC,0,0,2023-10-30,0,0
4800361413992,Creamy Latte 10x51g,,,Nescafe,Wholesale,MTC,0,0,2023-10-30,0,0
8996001603284,Pandesal Mate 10x30g,,,Energen,Wholesale,MTC,0,0,2023-10-30,0,0
,,,,,,,,,2023-10-30,0,0
4800361415347,Original 10x52g,,,Nescafe ,Wholesale,MTC,0,0,2023-10-30,0,0
4800016021169,Original 10x33g,,,Great Taste ,Wholesale,MTC,0,0,2023-10-30,0,0
,,,,,,,,,2023-10-30,0,0
4800361416726,C White 10x51g,,,Nescafe,Wholesale,MTC,0,0,2023-10-30,0,0
,,,,,,,,,2023-10-30,0,0
4800016022258,Choco Coffee 10x50g,,,Great Taste,Wholesale,MTC,0,0,2023-10-30,0,0
